Track,Time,MIDI Note,Note Name,Velocity,Duration
0,12.97296,84,C6,0.5590551181102362,0.05152021874999946
0,13.378365,84,C6,0.5590551181102362,0.05152021874999946
0,13.78377,84,C6,0.5905511811023622,0.0464526562500005
0,14.189175,84,C6,0.5590551181102362,0.050675625000000224
0,14.59458,84,C6,0.5590551181102362,0.05152021874999946
0,14.999985,84,C6,0.5590551181102362,0.05152021874999946
0,15.40539,84,C6,0.5039370078740157,0.05489859374999817
0,15.912146250000001,84,C6,0.5590551181102362,0.05152021874999946
0,16.2162,84,C6,0.5590551181102362,0.05152021874999946
0,16.621605000000002,84,C6,0.5590551181102362,0.051520218749995905
0,17.02701,84,C6,0.5275590551181102,0.05320940625000148
0,17.432415,84,C6,0.5748031496062992,0.04729725000000329
0,17.83782,84,C6,0.4881889763779528,0.04222968750000078
0,18.243225000000002,84,C6,0.5590551181102362,0.051520218749995905
0,18.64863,84,C6,0.5511811023622047,0.05152021874999946
0,19.054035,84,C6,0.5984251968503937,0.04560806250000127
0,19.45944,84,C6,0.4094488188976378,0.050675625000000224
0,19.864845000000003,84,C6,0.4881889763779528,0.054898593749996394
0,20.27025,84,C6,0.5590551181102362,0.05152021874999946
0,20.675655,84,C6,0.5118110236220472,0.05405400000000071
0,21.08106,84,C6,0.3937007874015748,0.0489864374999982
0,21.486465000000003,84,C6,0.5275590551181102,0.053209406249997926
0,21.89271459375,84,C6,0.5669291338582677,0.047297249999999735
0,22.297275,84,C6,0.5275590551181102,0.052364812500002245
0,22.70268,84,C6,0.5590551181102362,0.05152021874999946
0,23.108085000000003,84,C6,0.5590551181102362,0
0,23.51349,84,C6,0.5905511811023622,0.0464526562500005
0,23.918895,84,C6,0.5590551181102362,0.050675625000000224
0,25.94592,84,C6,0.5590551181102362,0
0,26.351325000000003,84,C6,0.5748031496062992,0.0489864374999982
0,26.75673,84,C6,0.5275590551181102,0.053209406249997926
0,27.16297959375,84,C6,0.5748031496062992,0.04729725000000329
0,27.56754,84,C6,0.48031496062992124,0.04222968750000078
0,27.972945000000003,84,C6,0.5590551181102362,0
0,28.37835,84,C6,0.5590551181102362,0.05152021874999946
0,28.783755,84,C6,0.5905511811023622,0.0464526562500005
0,29.18916,84,C6,0.3937007874015748,0.050675625000000224
0,29.594565000000003,84,C6,0.6062992125984252,0.05574318749999918
0,29.99997,84,C6,0.5590551181102362,0
0,30.405375,84,C6,0.5039370078740157,0.0548985937500035
0,30.81078,84,C6,0.5590551181102362,0
0,31.216185000000003,84,C6,0.5590551181102362,0
0,31.62159,84,C6,0.5590551181102362,0
0,32.026995,84,C6,0.5275590551181102,0.053209406249997926
0,32.4324,84,C6,0.5590551181102362,0
0,32.837805,84,C6,0.5590551181102362,0
0,33.243210000000005,84,C6,0.5590551181102362,0
0,33.648615,84,C6,0.5511811023622047,0.05152021874999946
0,34.05402,84,C6,0.4409448818897638,0.04560806250000127
0,34.459425,84,C6,0.5590551181102362,0
0,34.86483,84,C6,0.4881889763779528,0.0548985937500035
0,35.270235,84,C6,0.5590551181102362,0
0,35.67564,84,C6,0.5590551181102362,0
0,36.081045,84,C6,0.5590551181102362,0
0,36.486450000000005,84,C6,0.5275590551181102,0.05320940624999082
0,36.89269959375,84,C6,0.5669291338582677,0.047297249999999735
0,37.29726,84,C6,0.5590551181102362,0
0,37.702665,84,C6,0.5826771653543307,0.04729724999999263
0,38.91888,84,C6,0.4251968503937008,0.05067562499999667
0,39.324285,84,C6,0.5984251968503937,0.05574318749999918
0,39.729690000000005,84,C6,0.5590551181102362,0.05067562499999667
0,40.135095,84,C6,0.4881889763779528,0.0548985937500035
0,40.5405,84,C6,0.3937007874015748,0.04983103125000099
0,40.945905,84,C6,0.5118110236220472,0.05405400000000071
0,41.35131,84,C6,0.5748031496062992,0.04898643750000531
0,41.756715,84,C6,0.5275590551181102,0.053209406249997926
0,42.16212,84,C6,0.4094488188976378,0.04814184375000252
0,42.567525,84,C6,0.5511811023622047,0.05236481249999514
0,42.972930000000005,84,C6,0.5590551181102362,0
0,43.378335,84,C6,0.5590551181102362,0.05152021874999946
0,43.78374,84,C6,0.4251968503937008,0.04645265624999695
0,44.189145,84,C6,0.5590551181102362,0.05067562499999667
0,44.59455,84,C6,0.4881889763779528,0.055743187500006286
0,44.999955,84,C6,0.5590551181102362,0
0,45.40536,84,C6,0.5590551181102362,0
0,45.81160959375,84,C6,0.5590551181102362,0.04898643750000531
0,46.216170000000005,84,C6,0.5118110236220472,0.05405400000000071
0,46.621575,84,C6,0.5590551181102362,0
0,47.02698,84,C6,0.4645669291338583,0.04307428125000001
0,47.432385000000004,84,C6,0.5748031496062992,0.04729724999999263
0,47.83779,84,C6,0.5590551181102362,0
0,48.243195,84,C6,0.5590551181102362,0
0,48.6486,84,C6,0.5590551181102362,0
0,49.054005000000004,84,C6,0.5984251968503937,0.04560806249999416
0,49.459410000000005,84,C6,0.5590551181102362,0
0,49.864815,84,C6,0.4881889763779528,0.0548985937500035
0,51.89184,84,C6,0.4015748031496063,0.04814184375000252
0,52.297245000000004,84,C6,0.5275590551181102,0.05236481249999514
0,52.702650000000006,84,C6,0.5826771653543307,0.047297249999999735
0,53.108055,84,C6,0.5590551181102362,0
0,53.51346,84,C6,0.4409448818897638,0.046452656250004054
0,53.918865000000004,84,C6,0.5590551181102362,0.05067562499999667
0,54.32427,84,C6,0.48031496062992124,0.05574318749999918
0,54.729675,84,C6,0.5590551181102362,0.05067562500000378
0,55.13508,84,C6,0.44881889763779526,0
0,55.540485000000004,84,C6,0.5511811023622047,0.04983103125000099
0,55.945890000000006,84,C6,0.5039370078740157,0.05405399999999361
0,56.351295,84,C6,0.5748031496062992,0.04898643750000531
0,56.7567,84,C6,0.48031496062992124,0.04307428124999291
0,57.16294959375,84,C6,0.5748031496062992,0.04729725000000684
0,57.56751,84,C6,0.5433070866141733,0.052364812500002245
0,57.972915,84,C6,0.44881889763779526,0
0,58.37832,84,C6,0.3779527559055118,0.05152021874999946
0,58.783725000000004,84,C6,0.5905511811023622,0.046452656250004054
0,59.189130000000006,84,C6,0.5590551181102362,0.05067562499999667
0,59.594535,84,C6,0.4881889763779528,0.05574318749999918
0,59.99994,84,C6,0.4015748031496063,0.04983103125000099
0,60.405345000000004,84,C6,0.5039370078740157,0.054898593749996394
0,60.81075,84,C6,0.44881889763779526,0
0,61.216155,84,C6,0.44881889763779526,0
0,61.62156,84,C6,0.44881889763779526,0
0,62.026965000000004,84,C6,0.5275590551181102,0.053209406249997926
0,62.432370000000006,84,C6,0.5748031496062992,0.047297249999999735
0,62.837775,84,C6,0.44881889763779526,0
0,63.24318,84,C6,0.44881889763779526,0
0,63.648585000000004,84,C6,0.5511811023622047,0.05152021874999946
0,64.05399,84,C6,0.5984251968503937,0.04560806250000837
0,64.459395,84,C6,0.44881889763779526,0
0,64.8648,84,C6,0.44881889763779526,0
0,65.270205,84,C6,0.44881889763779526,0
0,65.67561,84,C6,0.5118110236220472,0.05405399999999361
0,66.08101500000001,84,C6,0.44881889763779526,0
0,66.48642000000001,84,C6,0.47244094488188976,0.04391887499998859
0,66.891825,84,C6,0.5669291338582677,0.04814184375000252
0,67.29723,84,C6,0.5275590551181102,0.052364812500002245
0,67.702635,84,C6,0.5826771653543307,0.047297249999999735
0,68.10804,84,C6,0.44881889763779526,0
0,68.513445,84,C6,0.5905511811023622,0.04645265624999695
0,68.91885,84,C6,0.5590551181102362,0.05067562499999667
0,69.32425500000001,84,C6,0.48031496062992124,0.05574318749998497
0,69.72966,84,C6,0.44881889763779526,0
0,70.135065,84,C6,0.4881889763779528,0.054898593749996394
0,70.54047,84,C6,0.5511811023622047,0.049831031250008095
0,70.945875,84,C6,0.5039370078740157,0.05405399999999361
0,71.35128,84,C6,0.4015748031496063,0.04898643750000531
0,71.756685,84,C6,0.5275590551181102,0.05320940624999082
0,72.16293459375,84,C6,0.5748031496062992,0.047297250000013946
0,72.56749500000001,84,C6,0.5433070866141733,0.052364812499988034
0,72.97290000000001,84,C6,0.44881889763779526,0
0,73.378305,84,C6,0.5590551181102362,0.05152021874999946
0,73.78371,84,C6,0.5984251968503937,0.04645265625001116
0,74.189115,84,C6,0.5590551181102362,0.05067562499999667
0,74.59452,84,C6,0.44881889763779526,0
0,74.999925,84,C6,0.44881889763779526,0
0,75.40533,84,C6,0.5039370078740157,0.054898593749996394
0,75.81073500000001,84,C6,0.44881889763779526,0
0,149.18904,84,C6,0.4015748031496063,0.05067562499999667
0,149.594445,84,C6,0.6062992125984252,0.05574318749998497
0,149.99985,84,C6,0.44881889763779526,0
0,150.405255,84,C6,0.5039370078740157,0.054898593750010605
0,150.81066,84,C6,0.44881889763779526,0
0,151.21606500000001,84,C6,0.44881889763779526,0
0,151.62147000000002,84,C6,0.44881889763779526,0
0,152.02687500000002,84,C6,0.5275590551181102,0.05320940625000503
0,152.43228,84,C6,0.44881889763779526,0
0,152.837685,84,C6,0.44881889763779526,0
0,153.24309,84,C6,0.44881889763779526,0
0,153.648495,84,C6,0.5511811023622047,0.05152021875002788
0,154.0539,84,C6,0.4409448818897638,0.04560806250000837
0,154.459305,84,C6,0.44881889763779526,0
0,154.86471,84,C6,0.4881889763779528,0.054898593750010605
0,155.270115,84,C6,0.44881889763779526,0
0,155.67552,84,C6,0.44881889763779526,0
0,156.080925,84,C6,0.44881889763779526,0
0,156.48633,84,C6,0.5275590551181102,0.05320940625000503
0,156.89257959375,84,C6,0.5669291338582677,0.047297249999985524
0,157.29714,84,C6,0.44881889763779526,0
0,157.70254500000001,84,C6,0.5826771653543307,0.047297249999985524
0,158.10795000000002,84,C6,0.44881889763779526,0
0,158.51335500000002,84,C6,0.5905511811023622,0.04645265624998274
0,158.91876000000002,84,C6,0.44881889763779526,0
0,159.324165,84,C6,0.5984251968503937,0.05574318750001339
0,159.72957,84,C6,0.5590551181102362,0.05067562499999667
0,160.134975,84,C6,0.4881889763779528,0.054898593750010605
0,160.54038,84,C6,0.3937007874015748,0.049831031249993885
0,160.945785,84,C6,0.5118110236220472,0.05405400000000782
0,162.162,84,C6,0.4094488188976378,0.04814184374998831
0,162.567405,84,C6,0.5511811023622047,0.052364812500002245
0,162.97281,84,C6,0.44881889763779526,0
0,163.378215,84,C6,0.5590551181102362,0.05152021874999946
0,163.78446459375002,84,C6,0.4251968503937008,0.04560806249997995
0,164.18902500000002,84,C6,0.5590551181102362,0.05067562499999667
0,164.59443000000002,84,C6,0.4881889763779528,0.05574318749998497
0,164.99983500000002,84,C6,0.44881889763779526,0
0,165.40524,84,C6,0.44881889763779526,0
0,165.81148959375003,84,C6,0.5590551181102362,0.048986437499962676
0,166.21605,84,C6,0.5118110236220472,0.05405400000000782
0,166.621455,84,C6,0.44881889763779526,0
0,167.02686,84,C6,0.4645669291338583,0.04307428125000001
0,167.432265,84,C6,0.5748031496062992,0.047297250000013946
0,167.83767,84,C6,0.44881889763779526,0
0,168.243075,84,C6,0.44881889763779526,0
0,168.64848,84,C6,0.44881889763779526,0
0,169.053885,84,C6,0.5984251968503937,0.04560806250000837
0,169.45929,84,C6,0.44881889763779526,0
0,169.864695,84,C6,0.4881889763779528,0.054898593750010605
0,170.2701,84,C6,0.44881889763779526,0
0,170.67550500000002,84,C6,0.5118110236220472,0.054053999999979396
0,171.08091000000002,84,C6,0.44881889763779526,0
0,171.48631500000002,84,C6,0.5275590551181102,0.05320940625000503
0,171.89172000000002,84,C6,0.4015748031496063,0.04814184374998831
0,172.297125,84,C6,0.5275590551181102,0.052364812500002245
0,172.70253,84,C6,0.5826771653543307,0.047297250000013946
0,173.107935,84,C6,0.44881889763779526,0
0,175.13496,72,C5,0.44881889763779526,0.04560806250000837
0,175.13496,84,C6,0.44881889763779526,0
0,175.540365,84,C6,0.5511811023622047,0.049831031249993885
0,175.94577,84,C6,0.5039370078740157,0.054053999999979396
0,176.351175,84,C6,0.5748031496062992,0.0489864374999911
0,176.75658,84,C6,0.48031496062992124,0.04307428125000001
0,177.16282959375002,84,C6,0.5748031496062992,0.047297249999985524
0,177.56739000000002,84,C6,0.5433070866141733,0.05236481249997382
0,177.97279500000002,84,C6,0.44881889763779526,0
0,178.3782,84,C6,0.3779527559055118,0.05152021875002788
0,178.78444959375003,84,C6,0.5905511811023622,0.04560806249997995
0,179.18901,84,C6,0.5590551181102362,0.05067562499999667
0,179.594415,84,C6,0.4881889763779528,0.05574318750001339
0,179.99982,84,C6,0.4015748031496063,0.049831031249993885
0,180.405225,84,C6,0.5039370078740157,0.054898593750010605
0,180.81063,84,C6,0.44881889763779526,0
0,181.216035,84,C6,0.44881889763779526,0
0,181.62144,84,C6,0.44881889763779526,0
0,182.026845,84,C6,0.5275590551181102,0.05320940625000503
0,182.43225,84,C6,0.5748031496062992,0.047297249999985524
0,182.837655,84,C6,0.44881889763779526,0
0,183.24306,84,C6,0.44881889763779526,0
0,183.64846500000002,84,C6,0.5511811023622047,0.05152021874999946
0,184.05387000000002,84,C6,0.5984251968503937,0.04560806249997995
0,184.45927500000002,84,C6,0.44881889763779526,0
0,184.86468000000002,84,C6,0.44881889763779526,0
0,185.270085,84,C6,0.44881889763779526,0
0,185.67549,84,C6,0.5118110236220472,0.05405400000000782
0,186.080895,84,C6,0.44881889763779526,0
0,186.4863,84,C6,0.47244094488188976,0.0439188750000028
0,186.891705,84,C6,0.5669291338582677,0.04814184374998831
0,187.29711,84,C6,0.5275590551181102,0.052364812500002245
0,187.702515,84,C6,0.5826771653543307,0.047297250000013946
0,188.10792,84,C6,0.44881889763779526,0
0,188.51416959375,84,C6,0.5905511811023622,0.04645265625001116
0,188.91873,84,C6,0.5590551181102362,0.05067562499999667
0,189.324135,84,C6,0.48031496062992124,0.05574318749998497
0,189.72954000000001,84,C6,0.44881889763779526,0
0,190.13494500000002,84,C6,0.4881889763779528,0.054898593750010605
0,190.54035000000002,84,C6,0.5511811023622047,0.04983103124996546
0,190.94575500000002,84,C6,0.5039370078740157,0.054053999999979396
0,191.35116,84,C6,0.4015748031496063,0.04898643750001952
0,191.756565,84,C6,0.5275590551181102,0.05320940625003345
0,192.16281459375003,84,C6,0.5748031496062992,0.0472972499999571
0,192.567375,84,C6,0.5433070866141733,0.052364812500002245
0,192.97278,84,C6,0.44881889763779526,0
0,193.378185,84,C6,0.5590551181102362,0.05152021875002788
0,193.78443459375,84,C6,0.5984251968503937,0.04560806249997995
0,194.188995,84,C6,0.5590551181102362,0.05067562499999667
0,194.5944,84,C6,0.44881889763779526,0
0,194.999805,84,C6,0.44881889763779526,0
0,195.40521,84,C6,0.5039370078740157,0.054898593750010605
0,195.810615,84,C6,0.44881889763779526,0
0,196.21602000000001,84,C6,0.44881889763779526,0
0,196.62142500000002,84,C6,0.44881889763779526,0
0,197.02683000000002,84,C6,0.5275590551181102,0.05320940625000503
0,197.43223500000002,84,C6,0.5748031496062992,0.047297249999985524
0,197.83764000000002,84,C6,0.4881889763779528,0.042229687499997226
0,198.243045,84,C6,0.44881889763779526,0
0,198.64845,84,C6,0.5511811023622047,0.05152021875002788
0,199.053855,84,C6,0.5984251968503937,0.04560806250000837
0,214.05468459374998,84,C6,0.5669291338582677,0.047297250000013946
0,214.459245,84,C6,0.44881889763779526,0
0,214.86465,84,C6,0.5826771653543307,0.047297249999985524
0,215.270055,84,C6,0.44881889763779526,0
0,215.67630459375,84,C6,0.5905511811023622,0.04645265625001116
0,216.08086500000002,84,C6,0.44881889763779526,0
0,216.48627000000002,84,C6,0.5275590551181102,0.05320940625000503
0,216.89251959375,84,C6,0.5669291338582677,0.047297250000013946
0,217.29708,84,C6,0.44881889763779526,0
0,217.702485,84,C6,0.5826771653543307,0.047297250000013946
0,218.10789,84,C6,0.44881889763779526,0
0,218.51413959375,84,C6,0.5905511811023622,0.04645265625001116
0,218.9187,84,C6,0.44881889763779526,0
0,219.324105,84,C6,0.5984251968503937,0.05574318750001339
0,219.72951,84,C6,0.5590551181102362,0.05067562499999667
0,220.134915,84,C6,0.4881889763779528,0.05489859374998218
0,220.54032,84,C6,0.3937007874015748,0.049831031250022306
0,220.945725,84,C6,0.5118110236220472,0.05405400000000782
0,221.35113,84,C6,0.5748031496062992,0.048986437499962676
0,221.756535,84,C6,0.5275590551181102,0.05320940625000503
0,222.16194000000002,84,C6,0.4094488188976378,0.04814184374998831
0,222.56734500000002,84,C6,0.5511811023622047,0.052364812500002245
0,222.97275000000002,84,C6,0.5275590551181102,0.05320940625000503
0,223.37815500000002,84,C6,0.5590551181102362,0.051520218749971036
0,223.78440459375,84,C6,0.4251968503937008,0.045608062500036795
0,224.188965,84,C6,0.5590551181102362,0.05067562500002509
0,224.59437,84,C6,0.4881889763779528,0.05574318750004181
0,224.999775,84,C6,0.5275590551181102,0.05320940625000503
0,225.40518,84,C6,0.5275590551181102,0.05320940625000503
0,225.81142959375,84,C6,0.5590551181102362,0.04898643750001952
0,227.0268,84,C6,0.4645669291338583,0.043074281250028434
0,227.432205,84,C6,0.5748031496062992,0.047297250000013946
0,227.83761,84,C6,0.5275590551181102,0.05320940625000503
0,228.243015,84,C6,0.5275590551181102,0.05320940625000503
0,228.64842000000002,84,C6,0.5275590551181102,0.05320940625000503
0,229.05382500000002,84,C6,0.5984251968503937,0.04560806249997995
0,229.45923000000002,84,C6,0.5275590551181102,0.05320940625000503
0,229.86463500000002,84,C6,0.4881889763779528,0.05489859374998218
0,230.27004,84,C6,0.5275590551181102,0.05320940625003345
0,230.675445,84,C6,0.5118110236220472,0.05405400000000782
0,231.08085,84,C6,0.5275590551181102,0.05320940625003345
0,231.486255,84,C6,0.5275590551181102,0.05320940625000503
0,231.89166,84,C6,0.4015748031496063,0.04814184374998831
0,232.297065,84,C6,0.5275590551181102,0.052364812500030666
0,232.70247,84,C6,0.5826771653543307,0.047297250000013946
0,233.107875,84,C6,0.5275590551181102,0.05320940625000503
0,233.51328,84,C6,0.4409448818897638,0.04645265625001116
0,233.918685,84,C6,0.5590551181102362,0.05067562499999667
0,234.32409,84,C6,0.48031496062992124,0.05574318750001339
0,234.72949500000001,84,C6,0.5590551181102362,0.05067562499999667
0,235.13490000000002,72,C5,0.44881889763779526,0.044763468749977164
0,235.13490000000002,84,C6,0.5275590551181102,0.05320940625000503
0,235.54030500000002,84,C6,0.5511811023622047,0.049831031249993885
0,235.94571000000002,84,C6,0.5039370078740157,0.054053999999979396
0,236.35111500000002,84,C6,0.5748031496062992,0.048986437499962676
0,236.75652000000002,84,C6,0.48031496062992124,0.04307428125000001
0,237.16276959375,84,C6,0.5748031496062992,0.047297250000013946
0,237.56733,84,C6,0.5433070866141733,0.052364812500030666
0,237.972735,84,C6,0.5275590551181102,0.05320940625000503
0,238.37814,84,C6,0.3779527559055118,0.05152021874999946
0,238.78438959375,84,C6,0.5905511811023622,0.04560806250000837
0,239.18895,84,C6,0.5590551181102362,0.05067562499999667
0,239.594355,84,C6,0.4881889763779528,0.05574318750001339
0,239.99976,84,C6,0.4015748031496063,0.049831031250022306
0,240.405165,84,C6,0.5039370078740157,0.05489859374998218
0,240.81057,84,C6,0.5275590551181102,0.05320940625000503
0,241.21597500000001,84,C6,0.5275590551181102,0.05320940625000503
0,241.62138000000002,84,C6,0.5275590551181102,0.05320940625000503
0,242.02678500000002,84,C6,0.5275590551181102,0.05320940625000503
0,242.43219000000002,84,C6,0.5748031496062992,0.047297249999985524
0,242.83759500000002,84,C6,0.5275590551181102,0.05320940625000503
0,243.243,84,C6,0.5275590551181102,0.05320940625003345
0,243.648405,84,C6,0.5511811023622047,0.05152021874999946
0,244.05381,84,C6,0.5984251968503937,0.04560806249997995
0,244.459215,84,C6,0.5275590551181102,0.05320940625000503
0,244.86462,84,C6,0.5275590551181102,0.05320940625000503
0,245.270025,84,C6,0.5275590551181102,0.05320940625000503
0,245.67543,84,C6,0.5118110236220472,0.05405400000000782
0,246.080835,84,C6,0.5275590551181102,0.05320940625000503
0,246.48624,84,C6,0.47244094488188976,0.0439188750000028
0,246.891645,84,C6,0.5669291338582677,0.04814184374998831
0,247.29705,84,C6,0.5275590551181102,0.052364812500030666
0,247.70245500000001,84,C6,0.5826771653543307,0.047297249999985524
0,248.10786000000002,84,C6,0.5275590551181102,0.05320940625000503
0,248.51410959375,84,C6,0.5905511811023622,0.04645265625001116
0,248.91867000000002,84,C6,0.5590551181102362,0.05067562499999667
0,249.32407500000002,84,C6,0.48031496062992124,0.05574318750001339
0,249.72948000000002,84,C6,0.5275590551181102,0
0,250.134885,84,C6,0.4881889763779528,0.054898593750010605
0,250.54029,84,C6,0.5511811023622047,0.049831031250022306
0,250.945695,84,C6,0.5039370078740157,0.05405400000000782
0,252.97272,84,C6,0.5275590551181102,0
0,253.378125,84,C6,0.5590551181102362,0.05152021874999946
0,253.78437459375,84,C6,0.5984251968503937,0.045608062500036795
0,254.18893500000001,84,C6,0.5590551181102362,0.05067562499999667
0,254.59434000000002,84,C6,0.5275590551181102,0
0,254.99974500000002,84,C6,0.5275590551181102,0
0,255.40515000000002,84,C6,0.5039370078740157,0.05489859374998218
0,255.81055500000002,84,C6,0.5275590551181102,0
0,256.21596,84,C6,0.5275590551181102,0
0,256.621365,84,C6,0.5275590551181102,0
0,257.02677,84,C6,0.5275590551181102,0.05320940625000503
0,257.43217500000003,84,C6,0.5748031496062992,0.047297249999985524
0,257.83758,84,C6,0.4881889763779528,0.042229687499968804
0,258.24298500000003,84,C6,0.5275590551181102,0
0,258.64839,84,C6,0.5511811023622047,0.05152021874999946
0,259.05379500000004,84,C6,0.5984251968503937,0.04560806249997995
0,259.4592,84,C6,0.4094488188976378,0.05067562499999667
0,259.864605,84,C6,0.4881889763779528,0.054898593750010605
0,260.27001,84,C6,0.5275590551181102,0
0,260.675415,84,C6,0.5118110236220472,0.05405400000000782
0,261.08082,84,C6,0.3937007874015748,0.0489864374999911
0,261.486225,84,C6,0.5275590551181102,0.05320940625000503
0,261.89247459375,84,C6,0.5669291338582677,0.047297249999985524
0,262.297035,84,C6,0.5275590551181102,0.05236481250005909
0,262.70244,84,C6,0.5275590551181102,0
0,263.107845,84,C6,0.5275590551181102,0
0,263.51409459375,84,C6,0.5905511811023622,0.04645265625003958
0,263.918655,84,C6,0.5590551181102362,0.05067562499999667
0,264.32406000000003,84,C6,0.44881889763779526,0.04560806249997995
0,264.729465,84,C6,0.5590551181102362,0.05067562499999667
0,265.13487000000003,84,C6,0.4881889763779528,0.05489859374995376
0,265.540275,84,C6,0.5511811023622047,0.049831031249993885
